,Name,Type,Level_x,Rarity,Damage,Health,Energy,Sanity,Timestamp,Level_y,Health_z_0,Health_z_1,Health_z_2,Health_z_3,Health_z_4,Health_z_5,Energy_z_0,Energy_z_1,Energy_z_2,Energy_z_3,Energy_z_4,Energy_z_5,Sanity_z_0,Sanity_z_1,Sanity_z_2,Sanity_z_3,Sanity_z_4,Sanity_z_5
2343,Demilich,Undead,7,Rank 0,7d2+1,14.66,13.51,13.0,2023-05-05 10:18:35,7,1.1214526378763585,13.900446091957,18.27429677678968,19.151059901944972,20.64378420183091,20.45225602149966,0.8859069590988652,14.91367750144831,19.004142585504077,20.084868086500183,21.536304030483855,22.107661267978315,1.7351450988507635,15.551224071931628,18.38796123161293,20.801268782505367,22.415022822155567,22.47341698004503
2344,Prince of Fear,Devilkin,6,Rank 1,6d4+1,25.26,22.38,23.58,2023-05-05 10:18:35,6,22.53100299733411,1.3129356878460152,7.178710584591117,10.534472718196145,12.959253038879755,13.786248146018085,18.766763745808603,1.6673676709693774,9.085167497878748,12.110480592519055,14.342286380364714,15.562237936119793,20.092980244691837,0.43543427401408735,7.875119948159746,11.813185666715839,14.322019845314138,15.326237326391272
2345,Black Drake,Dragon,1,Rank 3,1d8+4,10.45,11.28,5.9,2023-05-05 10:18:35,1,14.357992106144282,6.720980306830783,2.974419190077325,1.1349805699023987,0.16786597200621423,0.4571819560617896,16.77799302130095,7.492862126331517,3.522003259089558,1.5504440415090746,0.48798847865143063,0.22581240052410842,6.767065885517978,1.9698217157780065,0.06340676286763057,1.0158759172851457,1.6123086591375055,1.9308146982855587
2346,Spore Elemental,Elemental,6,Rank 0,6d2,12.34,12.52,12.58,2023-05-05 10:18:35,6,0.5777180255726692,12.149865174828983,15.814552367916747,16.519758009273286,17.77887161292485,17.597080966868614,0.9401461606763456,11.815667199215087,15.662241765799779,16.771266644128655,18.101322629976515,18.654613309963832,1.0063841573334429,11.839665260097279,14.849863863599133,17.134440471542796,18.647726003975738,18.80803432329966
2347,Nightmare,Demonic,5,Rank 3,5d8+1,43.3,36.85,38.98,2023-05-05 10:18:35,5,56.582383092852616,24.278890100644535,8.889837129894026,1.5287493390522098,2.4993378054258613,4.925766881439925,48.54408541184596,17.34268225668765,4.5692655918112655,1.4889935154736536,5.013319136145559,7.260495933518202,50.28450496469512,19.677482192350816,5.6939273055132436,0.49342544553850093,4.333571078950078,6.653397534092205
2348,Pseudodragon,Dragon,2,Rank 1,2d4+2,8.82,8.65,8.87,2023-05-05 10:18:35,2,8.190002597824314,0.8544502095505806,2.1255400054934595,3.3261879558772347,4.170536815621062,4.477433608398686,8.407076244509636,0.6690055469938859,2.234604340520837,3.4743182027718595,4.327085338041985,4.814194927840362,8.450156631403216,0.9019709961720336,1.9846316777568442,3.449140614401472,4.376828140536693,4.789053505747624
2349,Smoke Elemental,Elemental,14,Rank 4,14d10,135.45,142.87,135.7,2023-05-05 10:18:35,14,182.57588778759802,82.78788920584584,34.38963310774795,10.8633854547801,1.6973114947295063,9.60082107729758,207.68190284017675,89.41001825747514,39.269002246704986,14.592136451641814,1.0941616669762568,7.881480034959498,186.87512714622721,82.62883723553004,32.78129640256511,11.464885352218069,1.6909578620222667,10.223822090921898
2350,Kobold Mage,Devilkin,6,Rank 1,6d4,23.88,23.27,23.98,2023-05-05 10:18:35,6,20.186147481774448,0.12504149408057375,8.101114737918468,11.173767896345252,13.474042019698818,14.193287564963423,20.37586005927389,0.7513446912392873,8.491496493979183,11.689780837353483,14.00298189130239,15.28310871880527,20.787038284232146,0.02073496542924173,7.6214928966892215,11.619685491994858,14.164721439544623,15.199626526503693
2351,Platinum Dragon,Dragon,4,Rank 0,4d2,8.62,7.76,7.66,2023-05-05 10:18:35,4,1.0534858113383958,7.690051885955223,10.280127447952644,10.830957438497181,11.705853781233357,11.6153712449763,0.43391361261985256,8.480931857276333,10.832828205987584,11.458159623835359,12.291209806032917,12.62040416262516,0.5899493336092593,8.646480583993984,10.360665052570871,11.774485631771643,12.717576106465108,12.768699168662206
2352,Djinni,Elemental,6,Rank 1,6d4+2,24.95,24.63,24.85,2023-05-05 10:18:35,6,22.004260091664907,0.9899118281378666,7.385917314686393,10.67808250459196,13.074894041817371,13.877684537230444,22.834703864119717,0.6484207609325342,7.5843138363349025,11.04691379575216,13.484494132735245,14.856574184481955,22.296614520232314,0.8812360307427937,7.069854059740833,11.198822611976727,13.822597406995934,14.924248036748212
2353,Ghostly Knight,Undead,10,Rank 0,10d2,20.11,19.47,20.46,2023-05-05 10:18:35,10,0.1869087729793921,20.725627643854928,26.6628273016145,27.74448421692028,29.801805563503276,29.463164897427188,0.9582258945355089,21.13028289197611,27.035377289943145,28.612310314800094,30.701337645156038,31.529056423178613,0.7981667454713527,20.258061224369598,25.071034037861214,28.802501007217895,31.27878798726761,31.50709755202369
2354,Steam Devil,Devilkin,8,Rank 4,8d10,75.53,79.86,77.96,2023-05-05 10:18:35,8,101.15162959512062,45.35880197772776,18.40129445007388,5.341357539173332,1.6674686552617302,6.03775138102247,115.457180424599,49.259393044811326,21.25208784746086,7.4969641763213195,0.05337373985250047,5.061961311748759,107.5095903247933,47.6489505563985,18.996666155142183,6.753156097762204,0.8022218694245176,5.710147074929753
2355,Faerie Dragon,Dragon,3,Rank 2,3d6+1,19.98,18.91,18.33,2023-05-05 10:18:35,3,23.754405875017408,8.315259356358087,1.3234494373827204,1.8622946493908752,3.7378156433383753,4.725196732974107,23.340936412176216,7.112043584196537,0.6070119253355112,2.4060244424637776,4.2279626783159125,5.359908229106958,21.39433906882991,6.5626165583551455,0.20924231746318053,2.7428649766698947,4.589180988325535,5.593032085033743
2356,Djinni,Elemental,4,Rank 2,4d6,24.91,25.36,23.68,2023-05-05 10:18:35,4,28.73297591892306,9.284330935482524,0.6082520141506442,3.284494792084902,5.629105594608392,6.810536364817236,31.38641797950264,9.633679876711952,0.9071826576442799,3.13870379134764,5.581368224575741,7.100545483146959,27.20707514997997,7.9622267248289935,0.20290164117641873,4.024803634196387,6.417774955396121,7.69793663316472
2357,Poltergeist,Undead,6,Rank 0,6d2+1,11.93,11.07,11.4,2023-05-05 10:18:35,6,0.11894194644143243,12.577090279604274,16.088599978687917,16.70969353321614,17.931816165197176,17.718012968149477,1.6814152489019267,13.308064188662984,16.629458569905815,17.456676357600653,18.65412207844884,19.10937439435266,1.0410870593104575,13.063028220422567,15.598063665437175,17.705265986969685,19.1117563009958,19.18153618296801
2358,Pit Fiend,Demonic,17,Rank 0,17d2+1,34.83,33.45,34.72,2023-05-05 10:18:35,17,1.41031165066269,34.56355298877165,44.89701954999864,46.86774867633703,50.42320763573336,49.89772355288575,0.9943853622538228,35.56021792098268,45.72600822170251,48.47501111486452,52.058458406135074,53.48931237414814,1.2493044711725476,34.50298247425897,42.660070057342,48.99424423935218,53.19832083124921,53.58169051242285
2359,Flame Spirit,Fey,3,Rank 1,3d4+4,12.99,13.73,11.92,2023-05-05 10:18:35,3,11.877202937508704,1.031592326164725,3.348728121862337,5.100463703928741,6.3453337418349065,6.786939876762434,13.975634273131073,1.7805839943068036,2.8482867265743206,4.854591556798232,6.202791052858422,6.984502999544292,10.27205898519652,0.08293986171696875,3.8551311823519523,5.843705276573601,7.109887940781976,7.621970153232173
2360,Djinni,Elemental,11,Rank 2,11d6+3,67.97,66.9,63.27,2023-05-05 10:18:35,11,78.1108753987518,24.9770384425944,1.31676534931513,9.279045230671452,15.678681785380432,18.886039126862176,81.17800502763069,23.569580040246127,0.6003414646175422,9.973893071902888,16.431487054591148,20.417204547388117,71.60943822957101,19.978139191074835,1.7310046262863188,11.963148302124598,18.376386254023327,21.754900690683023
2361,Kobold Archer,Devilkin,2,Rank 0,2d2+4,3.66,3.17,4.55,2023-05-05 10:18:35,2,0.5777180255726692,4.522334035914047,5.574529448369639,5.716596013304328,6.095399961292321,5.999407087933417,1.500617910310322,4.971225833816104,5.890016813969849,6.0646942233419,6.416286012268423,6.532878198496075,0.9543298043679196,3.5767815365442748,4.723803833638494,5.538942501388057,6.07565092284743,6.156450144533462
2362,Magma Archfey,Fey,4,Rank 2,4d6+1,25.06,22.49,24.74,2023-05-05 10:18:35,4,28.98785151844041,9.44063280308324,0.7085133351644857,3.2150061857643477,5.573150270606321,6.766292949714483,26.197534361923573,6.679763076908179,1.007239568413871,4.495342327668081,6.675529891551997,8.00065880190278,29.046328954761776,9.061179892578826,0.4692100452204669,3.512028171185791,6.0009341801069125,7.36241801346264
2363,Zombie Villager,Undead,4,Rank 0,4d2,8.68,7.41,7.01,2023-05-05 10:18:35,4,1.1554360511453383,7.627531138914937,10.240022919547107,10.803161995968958,11.683471651632528,11.597673878935199,1.0667042976904697,8.841165613349965,11.066294331116625,11.623603347776875,12.424644155664167,12.730174079546602,1.7177936478622562,9.320366960444355,10.772809011210473,12.088923415693236,12.973186015840566,12.974441718479518
2364,Wyvern,Dragon,16,Rank 1,16d4+4,63.13,64.1,64.33,2023-05-05 10:18:35,16,52.895182753168235,0.9065508320841495,21.97059747816667,30.05150594676271,36.13594824053777,38.01099269527922,58.03594568790522,0.10292393030674578,21.278769690332755,30.205297028179846,36.561011798962674,40.11306392643534,56.09724104584518,0.342126929582494,20.080921800178672,30.800390311212016,37.62184619992321,40.41100205411759
2365,White Archfey,Fey,7,Rank 1,7d4+1,27.36,29.4,29.29,2023-05-05 10:18:35,7,22.70092006367901,0.6668879684297218,9.785504930951022,13.26769123347131,15.90623343632219,16.706313542799837,27.842790143107177,1.4409350242945214,8.404780504645538,12.573723019555302,15.478384557225073,17.124107039744874,26.530368561428173,1.3374052701861192,8.058999560475874,12.920974166993451,16.009045247192162,17.31719215462343
2366,Wight,Undead,6,Rank 0,6d2,11.7,11.67,12.3,2023-05-05 10:18:35,6,0.5097511990347096,12.816753143258705,16.242334004242473,16.81624272957432,18.01761432866702,17.785852871307032,0.5966312173522968,12.690520606822476,16.229230926827455,17.17305854512948,18.42537747908098,18.9211973939159,0.5205435296552302,12.129954776106668,15.027402799628497,17.26989059384748,18.757834888014397,18.89666188322096
2367,Hell Hound,Demonic,17,Rank 1,17d4+1,68.43,68.49,68.66,2023-05-05 10:18:35,17,58.50244594255003,0.44806535378872603,22.438483642897932,31.302300860532696,37.88921505926934,39.98719856986889,62.35700208024458,0.5043272585030777,22.35271386592635,31.911730866548066,38.69977380305215,42.49977554864153,60.14012912616745,0.684253859164988,21.139814740068108,32.575754414277014,39.85155110170606,42.83876414196189
2368,Faerie Dragon,Dragon,5,Rank 0,5d2+1,10.12,9.98,9.5,2023-05-05 10:18:35,5,0.203900479613882,10.295083012633821,13.287967078367918,13.842130379054566,14.876655474684075,14.712410302169067,0.036159467718320244,10.312977816736511,13.354262357381243,14.190344550640985,15.257264777836143,15.687689269744295,0.8675725494253818,10.88585685035214,12.998386387864313,14.754388322474737,15.926463584163166,15.984613485806676
2369,Lightning Elemental,Elemental,3,Rank 1,3d4+1,12.6,11.34,11.11,2023-05-05 10:18:35,3,11.214526378763582,0.6252074704028633,3.609407556498328,5.281134080362184,6.490817584240292,6.901972756029594,9.65457788079171,0.6792979400245609,4.442526838169784,5.984335843141734,7.113957040340391,7.734074717950707,8.8665914551274,0.9227059616012772,4.368725961579762,6.2355431303835855,7.428417212465241,7.878357023004519
2370,Hell Hound,Demonic,19,Rank 1,19d4+3,77.54,74.01,76.88,2023-05-05 10:18:35,19,67.18520803277457,1.604699174034023,24.370185094431296,34.49414417752352,41.95157158181973,44.37909490906892,65.10512162683699,2.0481862131043522,26.675172411172618,36.8655886577112,44.22014346779646,48.29562716209365,67.46244144331767,0.9123384788866508,23.536590376464552,36.33933281260008,44.48398915161821,47.83356019752683
2371,Green Faerie,Fey,4,Rank 1,4d4+1,16.61,16.24,16.17,2023-05-05 10:18:35,4,14.629859412296128,0.6356275949095774,4.939541081948637,7.129531008488948,8.725300189389682,9.258672000502948,14.897700699948254,0.24701743273620227,5.176277517146777,7.449694540909459,9.058286134967187,9.960835889785663,14.17613545761074,0.1762472061485602,4.96474953253549,7.657769414582789,9.371052523718722,10.07505440105399
2372,Poltergeist,Undead,3,Rank 2,3d6+1,19.13,20.67,18.7,2023-05-05 10:18:35,3,22.310110811085732,7.429548773287362,0.7553019516376123,2.2560634185406876,4.054895812683448,4.975909418556379,26.522969571388465,8.923504757595367,1.7810130116986984,1.574078859215005,3.556978520170195,4.807922361159137,22.036342755404693,6.946213418796126,0.4438473400734151,2.5638773150529874,4.443679962988735,5.475917095137732
2373,Imp,Demonic,14,Rank 0,14d2+1,28.61,28.12,27.72,2023-05-05 10:18:35,14,1.036494104703906,28.540721023890725,37.023163806378214,38.6310325404739,41.55242360393829,41.11393087448569,0.2169568063099279,28.695191769522353,37.27453449203116,39.649770183469876,42.65324296212663,43.870331368489246,0.48584062767821573,29.31924111694843,35.685326141902614,40.77048681371052,44.15366249950223,44.402407520573476
2374,Shadow Archfey,Fey,10,Rank 4,10d10+1,101.77,98.86,100.13,2023-05-05 10:18:35,10,138.941185150227,64.36510907797481,27.919435858321318,10.085113063989887,0.6602728232244421,5.377049715488014,142.57678121333976,60.581025378554,25.921410350041715,8.91505323867718,0.43461473879893087,6.6301029820550665,139.03717677091166,62.33967356301658,25.445133938780234,9.737896292833325,0.05112198187508986,6.28939148441542
2375,Zombie Mage,Undead,3,Rank 0,3d2+2,5.63,5.45,5.98,2023-05-05 10:18:35,3,0.6286931454761404,6.637619310777069,8.268216939608207,8.510037987390643,9.090874972869882,8.957816777804222,0.9943853622538276,6.741517435092232,8.371428201055675,8.768517368900408,9.359466524134866,9.581345605571537,0.034702901977014526,6.241224594201893,7.6214928966892215,8.717182871180157,9.44576926645924,9.5021405315627
2376,Nightmare,Demonic,6,Rank 1,6d4+1,25.36,23.23,23.0,2023-05-05 10:18:35,6,22.70092006367901,1.417136932913157,7.111869703915223,10.488146980649109,12.921949489545044,13.756752535949584,20.30354112383725,0.792514263361987,8.518178336851072,11.708688691518226,14.018231531260243,15.29565385216772,19.086596087358398,1.0367482714621086,8.242879172792003,12.09376092006126,14.55010253367993,15.50982298622826
2377,Diamond Archfey,Fey,9,Rank 0,9d2+2,18.31,17.24,18.34,2023-05-05 10:18:35,9,0.5267429056691965,18.433200252377762,23.855510313226908,24.872288489004003,26.7429145180567,26.45461267043993,1.3740597732962014,19.308529325546605,24.52061359926746,25.884852351535656,27.739095083342278,28.46490759940009,0.5899493336092593,18.308974474020836,22.61085163859714,25.958048438819485,28.18000939360821,28.379810794800523
2378,Vampire,Undead,9,Rank 2,9d6+5,52.49,52.86,53.49,2023-05-05 10:18:35,9,58.60439618235697,17.182785311572037,1.0092972982060124,9.038151395426858,13.992561355451343,16.37301314902576,63.02595223303353,17.352974649718323,0.7604325218488823,9.047408217830395,14.159290700870425,17.293466340137954,61.580299558213596,18.13272726787228,0.3233744906249158,8.954220585213356,14.357411986612275,17.25388675467964
2379,Night Hag,Demonic,12,Rank 4,12d10+5,121.83,122.9,120.33,2023-05-05 10:18:35,12,166.22986600521838,76.93177923307236,33.306810840798455,11.96593800839958,0.6826549528252716,6.539176752187013,178.80856786709742,77.09002379975698,33.95264505448078,12.715531925790891,1.1055988969446502,6.6175578486926145,167.14652737229403,74.98800247485431,30.644488493925962,11.769648127403617,0.12977118475984736,7.492194083347407
2380,Wyvern,Dragon,1,Rank 0,1d2+1,1.75,2.9,1.51,2023-05-05 10:18:35,1,0.42479266586225695,2.3445280140107387,2.8407374287255354,2.895358596689794,3.077542820113932,3.02330003202151,1.6271760473244454,1.132163233374268,2.0678428225715213,2.4107514060049637,2.7068110925196556,2.854017839957479,0.8502210984368741,2.5815031959406505,2.8469636527566227,3.1395403348479034,3.338658662457908,3.3203682270517234
2381,Djinni,Elemental,4,Rank 0,4d2+3,7.33,8.72,8.45,2023-05-05 10:18:35,4,1.1384443445108485,9.03424794732138,11.14237480867169,11.428559452853955,12.187069567651172,11.995864614859983,1.3017408378595576,7.492862126331517,10.192463977062207,11.004371123881484,11.925218447044342,12.31932096192635,0.7808152944828423,7.82744944953892,9.859751625916589,11.392322786697708,12.406911755070318,12.518642838884237
2382,Prince of Fear,Devilkin,12,Rank 1,12d4+1,46.91,47.94,47.87,2023-05-05 10:18:35,12,38.92799989961722,1.1357935712318725,16.770376961582045,22.741304561840316,27.265164208742704,28.637287815509115,43.28288285883025,0.061754358184053317,16.049128487442193,22.717786778940898,27.472226384079775,30.127137769924772,41.41791350956772,0.13477727529007677,15.300051879959312,23.282908523301938,28.364835020387385,30.42774048298209
2383,Pseudodragon,Dragon,6,Rank 0,6d2+1,12.09,11.09,12.94,2023-05-05 10:18:35,6,0.15292535971041224,12.410368287496842,15.981654569606484,16.635572353140876,17.872130486261632,17.67081999203987,1.6452557811836064,13.287479402601635,16.616117648469867,17.447222430518277,18.64649725846991,19.103101827671434,1.6310363929197167,11.46643588237092,14.621599517275662,16.96029031429391,18.506157438783177,18.69408460340084
2384,Mud Spirit,Fey,3,Rank 1,3d4+1,10.2,13.33,12.31,2023-05-05 10:18:35,3,7.136516786485915,1.8756224112085915,5.2135886927198065,6.392951781491065,7.386102768273437,7.609867397673655,13.252444918764652,1.3688882730797967,3.115105155293227,5.04367009844568,6.355287452436995,7.109954333168797,10.948765573748318,0.32139196415325416,3.607844807168192,5.655042606220645,6.9565219951567006,7.498524623341784
2385,Goblin Archer,Devilkin,6,Rank 2,6d6+1,38.8,35.69,36.65,2023-05-05 10:18:35,6,45.53777378043394,15.4217842699373,1.8715446589250568,4.261967854327378,7.908352458959438,9.792542542742844,42.830889512351234,12.031807452859262,0.20678428225715362,5.8188921192002185,9.267968684387723,11.387844809764402,42.771326686671316,13.114865633995672,0.41214395863959924,5.4905674577078125,9.182294436795308,11.189229440064674
2386,Sapphire Demon,Demonic,7,Rank 0,7d2,13.49,13.43,14.58,2023-05-05 10:18:35,7,0.8665770383590038,15.119600659242584,19.05633508069765,19.6930710312453,21.080235729047065,20.797354659301142,1.0305448299721494,14.996016645693713,19.057506271247856,20.12268379482967,21.566803310399568,22.132751534703218,1.0063841573334429,13.913161803021497,17.386134378304366,20.036943092357497,21.793694119365995,21.9733043204891
2387,Steam Spirit,Fey,7,Rank 4,7d10,68.25,74.22,70.11,2023-05-05 10:18:35,7,92.18000849210975,41.94100113952543,17.545731177422425,5.674902849511995,0.6528121133575008,4.64555858578915,108.87615729986457,47.5714405877806,21.492224433307875,8.612527572041262,1.6088370155539358,3.067285107119137,97.35899149651634,43.65746971126939,17.823641042091015,6.825718663282575,0.04325706158661578,4.396560026096133
2388,Ghoul,Undead,4,Rank 2,4d6+1,21.77,24.42,25.45,2023-05-05 10:18:35,4,23.39758003569311,6.012411840374204,1.4905516390724578,4.739122951061854,6.800437043718422,7.736698520968217,29.686922996741554,8.666194931828489,0.2801593501548524,3.5830383642191417,5.939734763585385,7.395356117164544,30.27828197494582,9.797271165316925,0.9193980615806461,3.1685653610560505,5.721729509866027,7.137683843662189
2389,Imp,Demonic,15,Rank 1,15d4,59.05,59.42,59.01,2023-05-05 10:18:35,15,49.36090777319425,0.9899118281378704,20.68725256918949,28.23553703491887,33.927578119922686,35.67494037785382,53.19057701365021,0.5969587957791577,20.39826887556036,28.635945132506023,34.53280968456767,37.817304521106905,50.336559317660644,1.0263807887474894,19.649755812678784,29.50393914058145,35.78145485241992,38.296601695995044
2390,Ruby Faerie,Fey,15,Rank 1,15d4+5,59.02,60.33,60.55,2023-05-05 10:18:35,15,49.30993265329079,1.0211722016580074,20.707304833392254,28.24943475618298,33.93876918472309,35.68378906087437,54.83583279483381,0.3396489700122786,19.79125695022485,28.20579145025808,34.185880375526416,37.53190273711115,53.00868276989082,0.5702115493041567,18.673291664517272,28.758963467905676,35.17585599020729,37.80915011642787
2391,Ghostly Guard,Undead,10,Rank 3,10d8,82.08,81.47,83.65,2023-05-05 10:18:35,10,105.48451478691564,43.84788392425416,14.758466453237604,0.9635753409783625,6.6847960407808085,11.184735337976164,111.13612403225963,42.682553898209896,14.321479161487277,0.6948636405543714,7.064395710477355,12.084099711380404,110.4419855418511,45.25406204932104,14.995699418194686,1.7656890943289467,6.429572335828832,11.505756439783616
2392,Gold Dragon,Dragon,10,Rank 2,10d6+2,61.19,58.13,60.3,2023-05-05 10:18:35,10,69.98883962746545,22.0802438297278,0.7954064800431484,8.713871232597604,14.477507496802632,17.346368281286345,68.93802520497901,18.66010856461407,1.2473761542608837,10.337869264574227,15.96256062588704,19.404185028370243,69.92634748368576,21.0459899106808,0.19022028860289059,9.529883605008274,15.611866772624142,18.89666188322096
2393,Efreeti,Elemental,13,Rank 4,13d10+5,128.62,132.74,129.35,2023-05-05 10:18:35,13,174.36889348313923,79.83899397044569,33.83485379813803,11.405396584080437,0.514788980819056,8.075898036755994,192.98307921267926,83.10078132967126,36.51410197018229,13.585293217369154,1.0446003371132226,7.294995050264938,179.3272459662264,80.19247879759409,32.55937273252841,12.263073572942115,0.25560990937546046,8.435444542509861
2394,Shadow Devil,Devilkin,4,Rank 2,4d6+1,24.69,23.22,21.21,2023-05-05 10:18:35,4,28.359158372964274,9.05508819633481,0.461202076663676,3.386411414688382,5.711173403144763,6.875426706967942,27.517354933642288,7.431107768147466,0.5202959360018674,4.150273989161487,6.397223962321102,7.771710118038058,22.921266755818586,5.401458494317587,1.7690486840068986,5.21966721309844,7.389092611022861,8.479758322470511
2395,Pit Fiend,Demonic,7,Rank 3,7d8+1,55.36,55.99,54.59,2023-05-05 10:18:35,7,70.27769864025178,28.50946065037058,8.929941658299565,0.2964847203010351,5.461239622602178,8.447542723619128,75.91680247461497,28.808408092859782,9.331974544443737,0.004726963541185264,5.341186395239489,8.784729637055932,70.42953956235249,27.56713653817747,7.982911445034719,0.6820881158914535,6.059921082270478,9.309059061734144
2396,Mud Archfey,Fey,3,Rank 1,3d4,10.35,11.8,12.33,2023-05-05 10:18:35,3,7.39139238600327,1.7193205436078753,5.113327371705965,6.3234631751705095,7.330147444271365,7.565623982570901,10.486245638313095,0.20584786061350252,4.135685645143042,5.766895520247169,6.938586180825033,7.589805684282526,10.983468475725333,0.3421269295824959,3.595163454594666,5.645367597484596,6.948657074868227,7.492194083347407
2397,Wight,Undead,8,Rank 4,8d10,77.39,75.27,80.47,2023-05-05 10:18:35,8,104.31208702913581,47.296945135976635,19.644534830645526,6.203016257548215,0.9736226376360437,5.489133033748322,107.15858258324431,44.53518464373143,18.19034637791141,5.32728791091685,1.8032699250166173,6.501515365089951,111.86480452290871,50.2511887177684,20.58817590311972,7.967369694136358,0.18482562677917705,4.915664305635202
2398,Red Demon,Demonic,5,Rank 3,5d8+5,39.14,39.85,39.66,2023-05-05 10:18:35,5,49.513833132904665,19.94411830585135,6.109256493776799,0.39840134290451534,4.051165457749976,6.152784260289629,53.96800556959411,20.430400165890198,6.57040380720306,0.0709044531177924,3.869596139306268,6.3196109313344175,51.46440363191364,20.38247101694505,6.1250932930131325,0.1644751485128348,4.066163789141906,6.4381591742833235
2399,Dust Spirit,Fey,15,Rank 1,15d4+3,58.53,58.54,59.39,2023-05-05 10:18:35,15,48.47733902820076,1.5317583024870147,21.03482514870414,28.47643087016346,34.1215565764632,35.82831755021004,51.599560434044086,1.5026893824785745,20.985269418741954,29.05191792413041,34.868301763640524,38.093297455080815,50.99591445522394,0.6324164455918856,19.408810113781787,29.32011397459652,35.63202136693888,38.176321436101844
2400,Demilich,Undead,3,Rank 2,3d6+2,17.75,18.89,17.84,2023-05-05 10:18:35,3,19.965255295526077,5.991571591360776,0.16710220168973738,2.895358596689794,4.569684793502505,5.382948837501713,23.304776944457895,7.0914587981351875,0.5936710038995662,2.41547836954615,4.235587498294842,5.366180795788183,20.54411797039304,6.0546099053387135,0.10145082058820937,2.9799026907030943,4.781871535393188,5.7481303148960246
2401,Pit Fiend,Demonic,2,Rank 1,2d4+1,9.03,6.23,7.69,2023-05-05 10:18:35,2,8.546828437148609,1.0732728241915819,1.9851741560740805,3.2289039070284584,4.092199362018162,4.41549282725483,4.031780650592794,1.8217535664295033,3.848855834270218,4.618243379738921,5.249688555492346,5.5731754962686155,6.4026854147593175,0.3213919641532532,2.732831479594887,4.019966129828362,4.840858437556754,5.162555365415978
2402,Ruby Drake,Dragon,5,Rank 0,5d2+1,10.16,10.38,10.07,2023-05-05 10:18:35,5,0.2718673061518447,10.253402514606963,13.261230726097558,13.823600084035752,14.86173405495019,14.700612058141667,0.6870298866481007,9.901282095509506,13.087443928662335,14.001266008993534,15.104768378257571,15.562237936119791,0.12146015691955393,10.294910335618738,12.636967839518817,14.47865057349734,15.70231335594161,15.804193095966877
2403,Blue Faerie,Fey,2,Rank 0,2d2,4.18,3.71,4.28,2023-05-05 10:18:35,2,0.3058507194208245,3.9804875615648987,5.226956868854986,5.475702178059738,5.901421504751807,5.846029915577203,0.5243122819156547,4.415436610159644,5.529811935199326,5.809438192117844,6.210415872837351,6.363518898102994,0.4858406276782142,3.8567035698390435,4.895002093381097,5.669555119324718,6.1818273467418505,6.241912434457577
2404,Kobold Mage,Devilkin,13,Rank 4,13d10+1,126.57,131.3,130.64,2023-05-05 10:18:35,13,170.8855936230687,77.70286844656923,32.46461574428218,10.45571896436618,1.279511742180704,8.6805580431603,190.37959753696015,81.61867673325405,35.55355562679423,12.904610467438342,0.49561329863036385,7.746619851313154,181.56558314374385,81.5298840677802,33.37731997352084,12.887111636417272,0.25167744923121504,8.027124712872427
2405,Onyx Drake,Dragon,1,Rank 0,1d2+4,1.77,1.72,1.74,2023-05-05 10:18:35,1,0.39080925259327637,2.3236877649973096,2.8273692525903567,2.8860934491803865,3.0700821102469895,3.01740091000781,0.5062325480564942,2.3466656109939374,2.854957187292294,2.968533103864936,3.1566754712764435,3.224099274149767,0.4511377257011985,2.343051093504365,2.7011280981610715,3.0282777343833396,3.2482120791404383,3.247567017116366
2406,Ice Mephit,Elemental,2,Rank 0,2d2,3.54,3.87,4.73,2023-05-05 10:18:35,2,0.7816185051865527,4.647375529994619,5.654738505180713,5.772186898360773,6.140164220493979,6.03480182001562,0.2350365401690864,4.250758321668842,5.423084563711763,5.733806775458865,6.149417313005921,6.313338364653192,1.266655922161058,3.3901668476810944,4.609671660476758,5.451867422763616,6.00486664025115,6.099475284584052
2407,Pit Lord,Devilkin,6,Rank 2,6d6+1,37.56,38.02,35.94,2023-05-05 10:18:35,6,43.43080215775715,14.129688831104719,1.0427177385439628,4.83640699991063,8.370916470709895,10.158288107592274,47.043467501535645,14.42993502900658,1.347433065030477,4.71750961410383,8.379677156842538,10.657090791401663,41.53937366648727,12.378774361257573,0.03804405772057992,5.834030267837553,9.461499107036193,11.413963609865124
2408,White Archfey,Fey,4,Rank 2,4d6+4,21.92,24.32,21.92,2023-05-05 10:18:35,4,23.65245563521047,6.168713707974923,1.390290318058614,4.669634344741299,6.74448171971635,7.692455105865462,29.506125658149948,8.563271001521736,0.21345474297512496,3.6303079996310044,5.977858863480028,7.42671895057067,24.15321977600263,6.137549767055685,1.3188606676467194,4.876204402968699,7.109887940781976,8.25502415267006
2409,Lich King,Undead,10,Rank 4,10d10,99.78,100.53,100.86,2023-05-05 10:18:35,10,135.55983552996344,62.291504301138644,26.589302332871014,9.16323088680386,0.08206780853637109,5.964012355851213,145.59609676781957,62.29985501467676,27.035377289943145,9.704456150055277,0.20205772944160855,6.106343664172759,140.30383269307274,63.096499801183924,25.90800330771394,10.091034111699114,0.3381915724044522,6.05832677462059
